,CustomerID,first_time_buying,Recency,Frequency,Monetary
3377,16950.0,2010-12-07 15:20:00,56,3,1178.56
3378,16951.0,2011-02-08 14:58:00,134,3,1277.75
3379,16952.0,2011-08-22 12:58:00,108,2,167.61
3380,16953.0,2011-11-09 15:54:00,29,1,20.8
3381,16954.0,2010-12-15 10:41:00,0,9,2085.08
3382,16955.0,2010-12-01 13:31:00,184,4,518.67
3383,16956.0,2011-11-22 08:56:00,17,1,308.74
3384,16957.0,2011-03-03 09:25:00,238,2,416.64
3385,16959.0,2011-09-13 15:03:00,86,1,117.35000000000001
3386,16960.0,2011-04-01 11:54:00,38,3,507.05
3387,16961.0,2011-08-15 13:46:00,115,1,234.17
3388,16963.0,2011-06-05 13:48:00,186,1,110.55000000000001
3389,16965.0,2011-04-27 12:08:00,226,1,201.19
3390,16966.0,2011-04-13 14:17:00,7,7,2154.97
3391,16967.0,2011-06-03 14:24:00,188,1,319.02
3392,16968.0,2011-08-24 10:51:00,3,2,439.43
3393,16969.0,2011-06-01 12:10:00,38,3,650.41
3394,16971.0,2011-11-01 15:06:00,37,1,357.21
3395,16976.0,2011-03-17 16:33:00,266,1,251.51999999999998
3396,16978.0,2011-09-23 12:50:00,77,1,344.33
3397,16979.0,2011-02-15 09:20:00,3,6,1852.0
3398,16980.0,2011-02-21 12:58:00,254,2,1078.96
3399,16982.0,2011-10-10 12:28:00,60,1,384.06
3400,16983.0,2010-12-05 12:34:00,12,7,1931.25
3401,16984.0,2011-08-01 17:37:00,87,2,4481.35
3402,16985.0,2010-12-16 10:38:00,16,10,5464.12
3403,16986.0,2011-11-09 15:52:00,29,2,1873.2
3404,16987.0,2011-05-18 15:55:00,2,7,1625.05
3405,16988.0,2011-12-04 16:02:00,4,1,126.12
3406,16989.0,2011-07-12 09:11:00,6,6,1133.25
3407,16990.0,2011-05-05 08:30:00,218,1,179.0
3408,16992.0,2011-02-28 10:37:00,10,5,1614.31
3409,16996.0,2010-12-21 13:22:00,29,6,1456.96
3410,16997.0,2011-01-18 11:51:00,287,3,702.0
3411,16998.0,2011-02-08 15:42:00,149,4,295.0
3412,16999.0,2011-09-26 15:43:00,22,2,484.82
3413,17001.0,2010-12-16 09:35:00,0,11,3989.57
3414,17002.0,2011-02-22 11:46:00,85,3,1493.73
3415,17004.0,2011-09-08 12:16:00,45,2,1412.94
3416,17006.0,2011-09-25 12:15:00,4,4,781.78
3417,17007.0,2010-12-17 13:57:00,50,6,889.9300000000001
3418,17010.0,2011-11-21 14:49:00,17,1,195.36
3419,17011.0,2011-11-09 13:30:00,29,1,270.9
3420,17014.0,2011-10-04 11:36:00,7,3,586.33
3421,17015.0,2011-06-07 13:19:00,28,3,1842.56
3422,17017.0,2010-12-02 10:17:00,2,20,8694.26
3423,17018.0,2011-01-18 08:46:00,40,2,920.1
3424,17019.0,2010-12-06 12:55:00,10,4,1272.61
3425,17022.0,2011-11-08 17:09:00,30,1,71.0
3426,17024.0,2011-07-05 09:31:00,44,3,95.85
3427,17025.0,2010-12-01 15:45:00,60,3,357.77
3428,17026.0,2010-12-05 12:47:00,184,2,154.82999999999998
3429,17027.0,2011-01-26 14:19:00,78,6,890.29
3430,17029.0,2011-04-17 10:57:00,110,2,716.0
3431,17030.0,2011-10-07 08:49:00,63,1,146.87
3432,17031.0,2011-07-08 09:38:00,11,2,380.35
3433,17033.0,2010-12-15 13:21:00,85,3,1030.14
3434,17034.0,2011-02-25 10:10:00,15,3,745.52
3435,17035.0,2011-02-01 12:27:00,245,2,433.53000000000003
3436,17037.0,2011-09-13 12:49:00,87,1,1267.32
3437,17038.0,2011-11-09 13:50:00,29,1,112.4
3438,17040.0,2011-07-25 10:19:00,137,1,449.73
3439,17041.0,2010-12-14 11:43:00,26,3,1081.57
3440,17042.0,2011-04-06 14:53:00,2,5,1044.3799999999999
3441,17043.0,2011-03-18 14:53:00,31,4,1735.18
3442,17044.0,2011-11-14 14:28:00,24,1,948.48
3443,17045.0,2011-04-06 12:08:00,112,3,339.44
3444,17046.0,2011-07-05 14:24:00,156,1,642.02
3445,17047.0,2011-05-18 16:50:00,84,3,1100.9
3446,17048.0,2011-01-12 16:51:00,117,3,925.35
3447,17049.0,2011-03-09 08:33:00,2,9,5659.9800000000005
3448,17050.0,2011-02-13 12:41:00,95,6,3228.84
3449,17051.0,2011-05-29 14:13:00,193,1,247.14000000000001
3450,17052.0,2011-11-11 14:50:00,27,1,413.75
3451,17053.0,2011-08-01 10:23:00,130,1,498.48
3452,17054.0,2011-04-08 13:14:00,27,5,1356.33
3453,17058.0,2011-04-14 09:18:00,81,3,1179.89
3454,17059.0,2010-12-05 12:35:00,29,5,3095.04
3455,17060.0,2011-03-18 13:27:00,265,1,234.24
3456,17061.0,2011-04-21 13:29:00,73,11,5232.2300000000005
3457,17062.0,2010-12-05 11:59:00,313,4,538.37
3458,17063.0,2011-02-23 13:44:00,20,7,1461.14
3459,17064.0,2011-01-16 16:10:00,58,3,859.35
3460,17068.0,2010-12-06 13:58:00,11,21,4552.14
3461,17069.0,2010-12-01 16:49:00,27,9,2709.7000000000003
3462,17070.0,2011-08-17 17:01:00,113,1,312.14
3463,17071.0,2011-02-03 08:18:00,27,9,2429.03
3464,17073.0,2011-08-22 14:37:00,17,4,1446.09
3465,17075.0,2011-01-26 13:20:00,17,4,834.12
3466,17076.0,2010-12-10 10:08:00,35,3,841.0799999999999
3467,17078.0,2011-11-03 18:49:00,35,2,378.2
3468,17079.0,2011-09-22 15:34:00,77,1,118.80000000000001
3469,17080.0,2011-03-15 12:05:00,21,2,287.62
3470,17081.0,2011-10-24 13:08:00,24,2,290.16
3471,17082.0,2011-01-25 14:36:00,32,2,2003.85
3472,17083.0,2011-02-09 11:38:00,108,3,1405.78
3473,17084.0,2011-11-04 14:49:00,34,2,2949.75
3474,17085.0,2010-12-12 12:24:00,122,5,1566.65
3475,17086.0,2011-10-07 11:22:00,6,6,2050.08
3476,17088.0,2011-03-31 09:48:00,27,4,1991.01
3477,17090.0,2010-12-20 13:52:00,3,7,2043.95
3478,17091.0,2010-12-07 09:55:00,2,9,3827.76
3479,17092.0,2011-03-07 14:51:00,49,4,1777.78
3480,17094.0,2011-01-21 13:09:00,321,1,302.0
3481,17095.0,2011-01-09 11:05:00,22,3,1324.16
3482,17096.0,2011-03-23 12:05:00,14,4,1022.13
3483,17097.0,2010-12-09 14:55:00,1,8,954.42
3484,17100.0,2011-11-21 16:36:00,17,2,971.74
3485,17101.0,2011-06-14 14:49:00,9,4,1621.73
3486,17102.0,2011-03-23 10:08:00,261,1,25.5
3487,17105.0,2011-02-06 14:46:00,158,2,665.78
3488,17107.0,2011-03-06 15:17:00,32,6,10815.43
3489,17109.0,2011-04-21 15:46:00,28,6,885.04
3490,17110.0,2011-06-27 12:58:00,164,1,163.29999999999998
3491,17111.0,2011-10-23 15:59:00,46,1,248.61
3492,17114.0,2011-01-09 11:39:00,5,8,808.62
3493,17115.0,2011-04-20 14:46:00,7,3,837.5
3494,17117.0,2011-02-24 13:54:00,287,1,116.19999999999999
3495,17118.0,2011-01-26 12:19:00,317,1,157.02
3496,17119.0,2011-10-11 11:03:00,2,2,606.91
3497,17120.0,2011-04-20 15:21:00,232,1,307.46
3498,17122.0,2011-08-12 14:33:00,118,1,138.32
3499,17123.0,2011-07-01 10:47:00,161,1,345.29999999999995
3500,17124.0,2011-06-07 14:02:00,184,1,298.89
3501,17125.0,2011-10-20 14:41:00,49,1,259.35
3502,17126.0,2010-12-12 11:26:00,151,5,1004.75
3503,17128.0,2011-01-09 12:02:00,334,1,157.09
3504,17131.0,2011-09-25 12:42:00,4,5,2463.17
3505,17133.0,2011-03-18 13:47:00,15,7,4892.240000000001
3506,17134.0,2011-03-20 11:56:00,106,2,425.0
3507,17135.0,2010-12-03 09:31:00,15,7,1139.73
3508,17138.0,2011-03-09 11:54:00,275,1,380.5
3509,17139.0,2011-02-24 09:32:00,15,12,10668.47
3510,17140.0,2011-04-06 13:33:00,246,1,465.32
3511,17142.0,2011-04-14 18:22:00,238,1,579.0
3512,17144.0,2011-09-16 12:50:00,0,2,984.57
3513,17146.0,2010-12-16 12:20:00,105,3,749.78
3514,17147.0,2011-02-01 09:36:00,22,4,1714.59
3515,17148.0,2011-10-19 09:59:00,51,1,124.88
3516,17152.0,2011-03-21 16:20:00,194,3,1689.5
3517,17153.0,2011-11-15 13:42:00,23,1,213.78
3518,17154.0,2011-09-25 13:42:00,74,1,329.34
3519,17155.0,2011-06-15 10:22:00,17,2,251.70000000000002
3520,17157.0,2011-06-16 15:08:00,7,2,319.0
3521,17158.0,2010-12-14 13:03:00,31,3,1266.97
3522,17159.0,2011-06-21 09:49:00,21,3,1538.88
3523,17160.0,2011-04-12 12:00:00,30,6,3518.03
3524,17162.0,2011-02-07 12:27:00,28,10,1715.46
3525,17163.0,2011-09-22 15:54:00,21,2,293.1
3526,17164.0,2011-03-11 14:26:00,32,7,2467.35
3527,17165.0,2011-02-28 16:39:00,283,1,158.68
3528,17166.0,2011-05-20 08:18:00,38,2,206.34
3529,17169.0,2011-06-09 13:16:00,57,2,835.78
3530,17171.0,2011-02-23 16:37:00,288,1,224.91
3531,17172.0,2011-09-22 09:36:00,78,1,317.76
3532,17173.0,2011-07-31 15:26:00,4,8,3766.6
3533,17174.0,2011-05-06 11:47:00,217,1,59.9
3534,17175.0,2011-02-16 14:56:00,43,4,1443.69
3535,17176.0,2011-05-22 12:41:00,201,1,306.13
3536,17179.0,2010-12-13 14:24:00,177,3,711.79
3537,17180.0,2011-01-27 18:05:00,55,4,796.03
3538,17181.0,2010-12-01 12:38:00,56,2,239.92000000000002
3539,17183.0,2011-08-26 15:25:00,7,6,3347.31
3540,17186.0,2011-10-10 12:52:00,46,2,144.0
3541,17187.0,2011-04-27 12:39:00,226,1,203.95
3542,17188.0,2010-12-12 12:56:00,10,7,2474.23
3543,17189.0,2010-12-15 17:28:00,105,2,384.40000000000003
3544,17190.0,2011-05-16 15:29:00,58,2,444.74
3545,17191.0,2010-12-06 14:36:00,27,7,2095.13
3546,17193.0,2011-06-16 10:04:00,35,7,1699.3000000000002
3547,17194.0,2010-12-14 12:06:00,273,2,262.62
3548,17197.0,2011-11-10 10:32:00,29,1,1013.01
3549,17198.0,2010-12-03 14:54:00,23,3,692.22
3550,17201.0,2011-10-17 11:55:00,53,1,342.63
3551,17203.0,2011-10-10 14:37:00,35,6,3563.85
3552,17204.0,2011-03-21 12:42:00,174,4,1564.56
3553,17205.0,2011-10-17 12:46:00,53,1,384.08
3554,17206.0,2011-10-17 13:25:00,52,1,204.24
3555,17211.0,2010-12-05 12:44:00,26,8,2317.2200000000003
3556,17212.0,2011-03-31 19:42:00,252,1,226.85
3557,17213.0,2010-12-08 13:03:00,39,7,2781.23
3558,17214.0,2010-12-15 15:14:00,59,6,1069.1200000000001
3559,17217.0,2011-04-19 17:19:00,233,1,113.5
3560,17218.0,2010-12-06 15:25:00,3,10,1960.72
3561,17219.0,2011-11-08 11:25:00,31,1,114.23
3562,17220.0,2010-12-10 14:54:00,23,14,3198.25
3563,17221.0,2011-11-03 17:39:00,6,2,335.13
3564,17222.0,2011-10-05 13:58:00,64,1,354.15
3565,17223.0,2010-12-06 14:08:00,309,2,426.79
3566,17226.0,2011-02-04 11:52:00,308,1,393.49
3567,17227.0,2010-12-06 11:16:00,18,6,939.32
3568,17228.0,2010-12-02 16:00:00,15,8,1906.09
3569,17229.0,2011-07-20 12:38:00,95,2,318.76
3570,17230.0,2010-12-15 11:22:00,263,8,3638.41
3571,17231.0,2010-12-13 14:16:00,11,10,3174.32
3572,17232.0,2011-11-25 12:24:00,2,2,421.52
3573,17233.0,2011-11-04 14:06:00,34,1,190.88
3574,17234.0,2011-06-10 11:20:00,182,1,149.89000000000001
3575,17235.0,2010-12-02 13:38:00,24,2,550.06
3576,17236.0,2010-12-12 11:49:00,12,6,916.13
3577,17237.0,2011-11-17 12:55:00,10,2,314.69
3578,17238.0,2010-12-03 15:05:00,2,17,3744.65
3579,17239.0,2011-01-31 09:41:00,312,1,382.5
3580,17242.0,2011-06-12 13:04:00,107,2,1135.04
3581,17243.0,2010-12-05 10:03:00,0,26,8676.85
3582,17244.0,2011-10-17 15:19:00,52,1,954.9
3583,17245.0,2011-05-19 10:43:00,204,1,171.45
3584,17247.0,2011-11-24 15:21:00,14,1,282.19
3585,17248.0,2011-08-11 13:34:00,119,1,318.65
3586,17250.0,2011-03-23 16:45:00,3,2,384.52
3587,17251.0,2010-12-12 11:06:00,362,1,283.28000000000003
3588,17252.0,2011-06-06 16:41:00,116,2,353.86
3589,17253.0,2011-11-21 12:59:00,17,1,178.26
3590,17254.0,2011-11-24 14:09:00,4,2,272.44
3591,17255.0,2011-02-13 15:18:00,40,2,298.41
3592,17256.0,2011-01-31 14:53:00,106,2,240.0
3593,17259.0,2010-12-06 12:55:00,147,2,603.37
3594,17262.0,2010-12-08 13:30:00,51,5,1253.3600000000001
3595,17263.0,2011-05-15 14:32:00,207,1,63.440000000000005
3596,17265.0,2011-06-12 12:00:00,138,2,562.9
3597,17266.0,2011-07-15 11:57:00,1,3,310.64
3598,17267.0,2011-08-04 17:19:00,126,2,317.62
3599,17268.0,2011-04-08 13:20:00,107,4,763.64
3600,17272.0,2011-03-22 12:05:00,41,4,2148.63
3601,17274.0,2011-11-04 13:16:00,34,1,111.97999999999999
3602,17277.0,2011-01-21 12:37:00,227,2,1065.3500000000001
3603,17278.0,2011-04-12 13:10:00,240,1,246.04
3604,17279.0,2011-10-13 11:58:00,57,1,187.82999999999998
3605,17282.0,2011-02-13 11:36:00,129,3,1703.41
3606,17284.0,2011-01-07 14:31:00,59,6,1652.58
3607,17286.0,2011-11-18 12:47:00,21,1,153.92
3608,17287.0,2010-12-02 12:22:00,25,7,1064.11
3609,17288.0,2010-12-16 13:33:00,8,7,1419.73
3610,17289.0,2011-06-12 13:51:00,31,3,944.41
3611,17290.0,2011-11-23 15:53:00,3,2,525.24
3612,17291.0,2011-02-04 13:04:00,307,1,550.8000000000001
3613,17293.0,2010-12-13 14:55:00,7,9,1875.1100000000001
3614,17295.0,2011-10-06 12:22:00,28,3,556.95
3615,17297.0,2011-11-22 14:43:00,16,1,131.78
3616,17298.0,2011-08-07 12:21:00,100,2,498.42
3617,17299.0,2011-06-19 16:04:00,11,4,669.11
3618,17301.0,2011-11-18 13:43:00,20,1,197.63
3619,17302.0,2011-02-07 10:14:00,14,5,1135.63
3620,17303.0,2010-12-13 13:32:00,360,1,250.04
3621,17306.0,2010-12-21 13:34:00,10,19,8631.31
3622,17309.0,2011-09-05 15:20:00,94,1,82.75
3623,17311.0,2011-01-27 10:56:00,77,2,1384.85
3624,17312.0,2011-07-03 13:12:00,138,3,644.3
3625,17313.0,2011-11-08 15:45:00,30,1,2328.84
3626,17314.0,2011-01-31 11:25:00,24,8,2527.92
3627,17315.0,2010-12-17 12:24:00,1,38,6292.26
3628,17317.0,2011-09-11 12:45:00,45,3,2600.34
3629,17320.0,2010-12-06 15:38:00,99,3,1200.6200000000001
3630,17321.0,2011-10-03 11:34:00,7,2,700.86
3631,17323.0,2011-02-20 14:38:00,14,7,921.07
3632,17324.0,2010-12-08 12:45:00,17,4,990.23
3633,17325.0,2011-03-04 13:09:00,279,1,96.8
3634,17329.0,2011-01-28 15:29:00,13,2,523.11
3635,17330.0,2011-10-03 11:26:00,22,2,363.9
3636,17331.0,2011-08-08 11:55:00,123,1,175.2
3637,17333.0,2011-09-15 10:11:00,85,1,494.25
3638,17334.0,2011-02-04 09:03:00,301,2,307.02
3639,17337.0,2011-02-02 17:06:00,150,4,2027.8700000000001
3640,17338.0,2010-12-13 12:57:00,16,8,6643.93
3641,17339.0,2010-12-09 14:44:00,93,2,243.36
3642,17340.0,2010-12-08 15:56:00,29,11,12353.29
3643,17341.0,2010-12-08 12:46:00,156,3,781.36
3644,17343.0,2010-12-19 15:07:00,354,1,193.64
3645,17344.0,2011-10-24 12:56:00,45,1,160.57
3646,17345.0,2011-05-27 12:26:00,14,4,537.74
3647,17346.0,2010-12-01 14:34:00,3,15,2676.56
3648,17347.0,2011-09-14 13:12:00,85,1,228.96
3649,17348.0,2011-02-15 10:49:00,14,5,1159.52
3650,17349.0,2011-06-13 14:29:00,178,1,110.75
3651,17350.0,2011-10-19 16:05:00,7,4,1286.07
3652,17351.0,2011-03-11 16:05:00,35,3,587.15
3653,17353.0,2011-07-08 16:17:00,128,2,1740.0
3654,17354.0,2011-10-20 10:34:00,50,1,1393.06
3655,17356.0,2011-02-01 11:07:00,311,1,178.22
3656,17357.0,2011-11-15 16:29:00,23,2,388.14
3657,17358.0,2010-12-19 14:16:00,302,2,365.85
3658,17359.0,2011-11-28 14:37:00,10,1,127.86
3659,17360.0,2011-06-08 17:09:00,16,3,585.79
3660,17361.0,2011-02-21 09:55:00,48,3,488.2
3661,17362.0,2011-02-03 10:26:00,238,2,312.23
3662,17364.0,2011-01-12 16:57:00,0,11,4481.18
3663,17365.0,2011-01-11 12:11:00,12,8,4801.56
3664,17367.0,2011-04-15 14:21:00,237,1,168.4
3665,17368.0,2011-01-06 11:57:00,22,8,1912.67
3666,17370.0,2011-06-23 11:50:00,72,4,446.18
3667,17371.0,2010-12-13 15:20:00,16,3,423.89
3668,17372.0,2010-12-12 12:00:00,40,8,1342.68
3669,17373.0,2011-01-31 11:46:00,39,4,646.92
3670,17374.0,2011-03-03 12:53:00,218,2,495.77
3671,17375.0,2010-12-13 15:16:00,198,3,400.1
3672,17376.0,2011-02-01 14:12:00,70,2,203.2
3673,17377.0,2010-12-01 12:35:00,23,20,4100.92
3674,17379.0,2011-11-28 13:56:00,10,1,404.66
3675,17381.0,2010-12-02 12:58:00,8,29,20275.61
3676,17382.0,2011-10-05 13:05:00,64,1,65.4
3677,17383.0,2011-12-05 17:36:00,3,1,199.29
3678,17384.0,2011-05-04 16:07:00,18,2,336.4
3679,17385.0,2011-11-25 11:02:00,14,1,261.11
3680,17386.0,2011-06-27 12:11:00,7,6,2686.42
3681,17387.0,2011-11-06 11:25:00,19,2,784.11
3682,17388.0,2011-02-25 12:28:00,77,4,1259.56
3683,17389.0,2011-01-12 15:48:00,0,34,31833.68
3684,17391.0,2011-06-28 12:21:00,163,2,508.8
3685,17392.0,2010-12-16 19:04:00,306,2,457.91
3686,17394.0,2011-05-04 13:22:00,218,1,203.86999999999998
3687,17396.0,2010-12-03 09:45:00,38,8,7330.8
3688,17397.0,2011-11-17 13:58:00,21,2,696.41
3689,17398.0,2011-03-29 13:04:00,114,3,653.38
3690,17400.0,2010-12-21 17:16:00,125,5,2129.96
3691,17402.0,2010-12-05 13:53:00,4,13,2633.85
3692,17403.0,2011-11-03 15:18:00,35,1,281.62
3693,17404.0,2010-12-14 13:28:00,3,15,31906.82
3694,17405.0,2011-07-12 14:17:00,0,3,1031.41
3695,17406.0,2010-12-08 10:35:00,332,3,2200.42
3696,17408.0,2011-06-29 12:53:00,162,1,32.65
3697,17409.0,2011-04-05 16:42:00,184,2,771.85
3698,17410.0,2011-05-08 15:21:00,15,5,1214.72
3699,17411.0,2011-03-23 13:44:00,11,3,778.94
3700,17412.0,2010-12-02 16:29:00,2,7,1258.06
3701,17414.0,2011-06-08 11:43:00,43,2,778.0
3702,17415.0,2011-09-21 12:50:00,79,1,507.84
3703,17416.0,2011-03-03 13:45:00,29,7,6893.42
3704,17418.0,2011-01-20 11:39:00,41,2,463.46000000000004
3705,17419.0,2010-12-07 15:03:00,10,12,4226.57
3706,17420.0,2010-12-01 09:56:00,49,3,598.83
3707,17422.0,2011-02-16 14:44:00,15,6,1979.37
3708,17423.0,2011-05-06 09:14:00,45,2,698.41
3709,17425.0,2011-10-10 11:37:00,18,2,759.17
3710,17426.0,2011-03-02 16:34:00,7,6,5037.26
3711,17427.0,2011-09-29 11:29:00,71,1,100.8
3712,17428.0,2010-12-06 09:37:00,0,28,17256.85
3713,17429.0,2011-05-05 09:53:00,127,3,524.9200000000001
3714,17430.0,2010-12-09 13:05:00,32,2,265.76
3715,17431.0,2011-01-30 14:36:00,312,1,403.3
3716,17432.0,2011-11-02 17:30:00,17,2,365.76
3717,17433.0,2011-09-12 14:24:00,87,1,303.15999999999997
3718,17434.0,2011-09-15 13:54:00,1,7,2373.82
3719,17436.0,2011-04-27 11:33:00,1,2,216.29999999999998
3720,17438.0,2011-03-31 10:26:00,253,1,388.45000000000005
3721,17440.0,2011-04-06 12:05:00,156,3,186.42000000000002
3722,17442.0,2011-02-22 13:02:00,36,6,2248.56
3723,17443.0,2011-05-04 10:47:00,219,1,534.24
3724,17444.0,2011-06-20 09:04:00,147,3,2940.04
3725,17446.0,2011-02-02 14:40:00,176,2,120.9
3726,17447.0,2011-09-29 10:10:00,39,2,541.53
3727,17449.0,2010-12-15 10:57:00,1,7,2520.86
3728,17450.0,2010-12-07 09:23:00,7,46,194550.79
3729,17451.0,2011-08-26 11:54:00,0,7,1721.4
3730,17453.0,2011-10-06 17:02:00,17,2,486.71999999999997
3731,17454.0,2010-12-15 10:54:00,191,4,517.53
3732,17455.0,2011-05-20 12:31:00,203,1,131.7
3733,17456.0,2010-12-09 15:23:00,364,1,249.86
3734,17457.0,2011-01-04 14:33:00,126,5,1737.7
3735,17458.0,2011-11-24 13:01:00,14,1,316.5
3736,17459.0,2011-10-10 17:00:00,42,2,657.3
3737,17460.0,2010-12-01 16:24:00,93,6,622.4300000000001
3738,17461.0,2011-11-10 12:01:00,22,3,757.46
3739,17462.0,2011-02-28 17:01:00,59,2,675.69
3740,17463.0,2011-01-30 15:48:00,15,5,1896.41
3741,17464.0,2011-07-04 13:19:00,157,1,289.96000000000004
3742,17466.0,2011-09-22 09:16:00,9,2,763.28
3743,17468.0,2011-11-25 12:52:00,9,2,137.0
3744,17469.0,2011-05-19 08:55:00,15,5,1870.97
3745,17470.0,2010-12-07 09:57:00,44,5,1125.07
3746,17472.0,2011-02-13 14:40:00,190,3,710.29
3747,17475.0,2011-09-21 14:55:00,78,1,194.37
3748,17480.0,2011-09-23 11:39:00,77,1,511.82
3749,17481.0,2011-09-07 09:57:00,3,4,1255.59
3750,17483.0,2011-06-09 19:40:00,64,3,414.04
3751,17486.0,2011-03-23 14:00:00,260,1,396.87
3752,17489.0,2011-05-11 11:34:00,58,2,376.64
3753,17490.0,2011-06-16 09:15:00,0,7,2092.32
3754,17491.0,2010-12-07 12:18:00,0,10,3558.87
3755,17492.0,2011-04-05 15:21:00,247,1,374.57
3756,17495.0,2011-11-01 12:06:00,7,2,497.56
3757,17496.0,2010-12-16 08:39:00,358,1,271.05
3758,17498.0,2011-09-25 12:25:00,75,1,272.22
3759,17499.0,2011-02-23 09:14:00,289,1,622.88
3760,17500.0,2011-11-10 09:08:00,16,3,1138.0
3761,17501.0,2011-05-03 09:46:00,220,2,288.6
3762,17502.0,2011-11-10 16:39:00,8,4,689.1
3763,17503.0,2011-11-01 11:12:00,2,2,558.96
3764,17504.0,2011-01-21 11:09:00,205,9,2997.0299999999997
3765,17505.0,2011-05-18 09:01:00,161,2,1145.84
3766,17506.0,2011-09-25 11:39:00,75,1,302.2
3767,17507.0,2011-02-03 18:08:00,261,2,605.58
3768,17508.0,2011-03-04 08:10:00,280,1,387.31
3769,17509.0,2011-10-07 13:14:00,57,8,6115.14
3770,17510.0,2011-11-15 10:00:00,24,1,308.48
3771,17511.0,2010-12-01 10:19:00,2,31,91062.38
3772,17512.0,2011-02-11 12:22:00,28,10,2924.9900000000002
3773,17513.0,2011-09-28 16:42:00,71,1,513.2
3774,17514.0,2011-08-03 15:45:00,127,1,208.65
3775,17515.0,2011-01-25 14:33:00,30,4,639.02
3776,17516.0,2011-02-27 12:41:00,14,5,768.08
3777,17517.0,2011-02-04 11:48:00,308,1,153.94
3778,17519.0,2010-12-06 15:18:00,16,6,1844.02
3779,17520.0,2011-10-17 12:04:00,53,1,546.81
3780,17521.0,2011-05-24 15:14:00,29,3,723.2099999999999
3781,17522.0,2011-05-05 16:31:00,1,5,1070.71
3782,17523.0,2011-11-20 13:40:00,10,4,652.74
3783,17524.0,2010-12-13 14:32:00,360,1,145.0
3784,17525.0,2010-12-15 12:05:00,359,1,422.70000000000005
3785,17526.0,2010-12-09 12:20:00,4,4,1195.8999999999999
3786,17527.0,2011-05-05 13:43:00,53,4,939.37
3787,17528.0,2011-09-29 13:04:00,0,8,3628.5
3788,17530.0,2010-12-09 20:01:00,0,10,2385.0
3789,17531.0,2011-06-02 19:17:00,189,1,296.7
3790,17534.0,2011-10-17 12:47:00,53,1,223.36
3791,17535.0,2011-03-04 15:20:00,279,1,164.4
3792,17536.0,2011-06-15 13:23:00,176,1,76.5
3793,17537.0,2011-02-09 13:37:00,29,2,897.62
3794,17538.0,2011-11-14 12:12:00,25,1,98.42
3795,17540.0,2011-01-27 14:35:00,24,2,578.9
3796,17542.0,2011-03-15 11:45:00,269,1,170.75
3797,17545.0,2011-10-27 13:48:00,42,3,645.96
3798,17548.0,2011-04-20 12:01:00,233,1,103.3
3799,17549.0,2011-10-19 10:05:00,23,2,148.86
3800,17550.0,2011-04-10 15:19:00,196,3,267.16
3801,17551.0,2010-12-15 14:12:00,358,1,306.84
3802,17552.0,2010-12-02 18:45:00,59,4,930.41
3803,17553.0,2011-08-02 10:00:00,129,1,1487.6
3804,17554.0,2011-07-14 20:01:00,0,5,1952.45
3805,17555.0,2011-01-09 12:31:00,19,2,483.26
3806,17556.0,2011-05-18 10:48:00,205,1,157.9
3807,17557.0,2011-09-19 14:23:00,13,3,541.46
3808,17560.0,2011-02-02 11:14:00,94,4,854.95
3809,17561.0,2011-11-20 12:53:00,18,1,167.62
3810,17562.0,2011-06-19 13:06:00,13,7,1122.38
3811,17564.0,2011-09-20 14:00:00,23,3,454.01
3812,17566.0,2011-11-14 13:42:00,7,2,901.21
3813,17567.0,2010-12-02 15:18:00,6,8,4331.48
3814,17569.0,2011-01-11 14:15:00,331,1,344.14
3815,17571.0,2011-02-14 15:15:00,49,4,1498.51
3816,17572.0,2010-12-01 12:51:00,70,4,226.75000000000003
3817,17573.0,2011-09-07 10:36:00,28,3,380.6
3818,17574.0,2011-04-11 09:47:00,242,1,185.65
3819,17576.0,2010-12-09 16:57:00,7,19,3622.68
3820,17578.0,2011-05-05 18:38:00,217,1,143.45999999999998
3821,17579.0,2011-06-13 14:12:00,4,3,448.90000000000003
3822,17580.0,2010-12-16 15:27:00,252,3,215.72
3823,17581.0,2010-12-02 14:47:00,0,25,11045.04
3824,17582.0,2011-04-17 13:18:00,235,1,175.27
3825,17584.0,2011-08-04 14:12:00,6,2,1242.3
3826,17585.0,2011-01-05 15:09:00,108,4,1133.07
3827,17588.0,2011-04-21 10:31:00,99,3,1240.2
3828,17589.0,2011-04-13 13:47:00,59,4,2404.17
3829,17590.0,2011-10-30 14:05:00,1,3,1479.22
3830,17591.0,2010-12-07 15:39:00,72,7,2225.9700000000003
3831,17593.0,2010-12-22 10:29:00,3,5,3927.34
3832,17594.0,2011-03-30 10:32:00,84,2,993.18
3833,17595.0,2011-11-02 16:19:00,11,2,388.79
3834,17596.0,2010-12-06 12:34:00,22,7,2827.93
3835,17597.0,2011-05-10 11:54:00,213,1,2044.3700000000001
3836,17600.0,2011-11-22 09:43:00,17,1,161.67000000000002
3837,17601.0,2011-04-14 18:02:00,238,1,116.00999999999999
3838,17602.0,2011-01-19 16:18:00,1,6,5102.97
3839,17603.0,2011-09-22 14:18:00,77,1,394.72
3840,17604.0,2011-01-31 15:09:00,216,2,309.36
3841,17608.0,2011-11-06 13:00:00,32,2,193.42
3842,17609.0,2011-01-16 16:23:00,40,5,1112.22
3843,17611.0,2010-12-13 13:52:00,6,15,3984.22
3844,17612.0,2011-02-15 10:40:00,52,6,2048.45
